timestamp,WU,SAWU,w_util,r_util,g_util,old,yng,std
1125000,0.577333,0.577333,0.073333,0.200000,26332397568.000000,0,0,0.000000
2250000,0.577333,0.577333,0.073333,0.200000,26332397568.000000,0,0,0.000000
3375000,0.577333,0.577333,0.073333,0.200000,26332397568.000000,0,0,0.000000
4500000,0.577333,0.577333,0.073333,0.200000,26332397568.000000,0,0,0.000000
5625000,0.577333,0.577333,0.073333,0.200000,26332397568.000000,0,0,0.000000
6750000,0.577333,0.577333,0.073333,0.200000,26332397568.000000,0,0,0.000000
7875000,0.577333,0.577333,0.073333,0.200000,26332397568.000000,0,0,0.000000
9000000,0.577333,0.577333,0.073333,0.200000,26332397568.000000,0,0,0.000000
10125000,0.577333,0.577333,0.073333,0.200000,26332397568.000000,0,0,0.000000
11250000,0.577333,0.577333,0.073333,0.200000,26332397568.000000,0,0,0.000000
12375000,0.577333,0.577333,0.073333,0.200000,26332397568.000000,0,0,0.000000
13500000,0.577333,0.577333,0.073333,0.200000,26332397568.000000,0,0,0.000000
14625000,0.577333,0.577333,0.073333,0.200000,26332397568.000000,0,0,0.000000
15750000,0.577333,0.577333,0.073333,0.200000,26332397568.000000,0,0,0.000000
16875000,0.577333,0.577333,0.073333,0.200000,26332397568.000000,0,0,0.000000
18000000,0.577333,0.577333,0.073333,0.200000,26332397568.000000,0,0,0.000000
19125000,0.577333,0.577333,0.073333,0.200000,26332397568.000000,0,0,0.000000
20250000,0.577333,0.577333,0.073333,0.200000,26332397568.000000,0,0,0.000000
21375000,0.577333,0.577333,0.073333,0.200000,26332397568.000000,0,0,0.000000
22500000,0.577333,0.577333,0.073333,0.200000,26332397568.000000,0,0,0.000000
23625000,0.577333,0.577333,0.073333,0.200000,26332397568.000000,0,0,0.000000
24750000,0.577333,0.577333,0.073333,0.200000,26332397568.000000,0,0,0.000000
25875000,0.577333,0.577333,0.073333,0.200000,26332397568.000000,0,0,0.000000
27000000,0.586587,0.586587,0.073333,0.200000,0.022222,1,0,0.099499
28125000,0.586587,0.586587,0.072673,0.200320,0.022222,1,0,0.140000
29250000,0.586587,0.586587,0.072673,0.202540,0.022222,1,0,0.170587
